taxID,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19
624,0,0,0,14,0,0
633,0,0,0,1,0,0
648,0,0,0,1,0,0
728,0,0,0,0,1,0
738,0,1,0,0,0,0
784,1,0,0,0,0,0
807,0,0,0,0,0,1
817,4,2,1,25,356,1
818,0,1,0,6,1,0
820,0,0,0,90,0,0
821,0,1,0,8,0,0
823,0,24,0,258,5,0
824,0,0,0,1,10,8
831,0,44,0,77,0,0
837,0,6,0,19,0,0
839,5,0,0,5,0,0
847,0,3,24,6,8,12
851,1,0,0,0,4,0
853,0,4,0,3,0,0
865,0,0,0,0,0,1
907,0,0,0,0,0,1
915,0,0,0,27,2,0
920,0,0,0,2,0,0
924,0,0,0,6,0,0
926,0,0,1,1,0,1
948,1,0,0,0,0,0
955,0,0,0,1,0,0
959,1,0,2,0,1,3
960,0,0,0,0,1,0
964,0,1,1,14,0,0
986,0,0,0,0,1,0
1004,0,0,2,0,0,0
1042,0,0,1,1,0,0
1061,0,0,0,0,6,0
1063,0,0,0,1,2,0
1075,0,0,0,0,2,0
1076,0,0,0,0,0,2
1079,0,0,0,0,1,1
1085,0,0,0,0,1,0
1094,1,0,0,0,0,0
1126,11,1,0,2,1,0
1140,0,2,0,6,0,0
1160,27,0,0,0,0,0
1238,1,0,0,0,0,0
1245,0,48,0,2,0,0
1246,0,0,0,2,0,0
1255,0,0,0,1,0,0
1260,0,1,0,0,0,1
1270,0,1,0,519,128,0
1272,0,0,0,0,0,1
1273,0,0,0,2,0,0
1276,1,0,0,0,0,0
1280,205,567,13,35,148,390
1281,1,2,0,0,2,0
1282,2137,6788,18,172,1062,2505
1283,170,64,1,7,149,41
1284,0,1,0,0,0,0
1286,1,5,1,0,0,0
1288,1,1,0,0,1,1
1290,5,146,0,0,3,10
1292,5,15,1,14,3,105
1295,3,6,0,1,0,1
1296,0,3,0,1,1,0
1302,0,0,0,4,1,4
1303,33,3,2,31,342,1437
1304,46,0,1,12,6,12
1305,7,0,0,6,63,8
1307,2,1,0,46,5,6
1308,3237,5,2,13,141,1090
1311,1,0,0,0,2,2
1313,33,2,1,3,91,117
1314,3,1,0,3,0,1
1318,7,0,1,3,44,133
1326,3,0,0,1,0,0
1328,0,0,0,3,0,0
1329,1,0,0,0,0,0
1334,0,0,0,2,0,0
1335,1,1,0,3,1,1
1340,0,0,0,4,0,0
1343,0,0,0,75,0,1
1345,0,0,0,1,0,0
1346,2,0,0,0,1,2
1351,9,229,239,19015,119,11
1352,14,873,8,273,9,5
1353,1,1,0,73,0,1
1354,1,3,0,5,0,0
1358,0,166,0,0,0,0
1359,0,18,0,0,0,0
1360,0,19,0,0,0,0
1363,0,0,0,1,0,0
1366,0,1,0,1,0,0
1377,497,0,2,1,2,0
1379,1,0,1,2,140,914
1390,18,0,0,3,1,2
1392,3,6,0,5,0,0
1396,2,2,0,2,0,0
1397,0,1,0,2,0,0
1398,0,2,0,0,0,0
1402,2,1,0,2,0,1
1404,0,1,0,0,0,0
1405,0,0,0,1,0,0
1423,1,1,0,4,2,0
1428,1,1,0,13,0,1
1451,0,1,0,0,0,0
1455,1,0,0,0,0,0
1467,12,0,0,0,0,0
1471,1,0,0,0,0,0
1478,0,0,0,2,0,0
1479,7,0,0,0,0,0
1490,0,1,0,0,1,0
1491,0,0,0,3,0,0
1492,0,53,0,2,0,0
1496,2,1,0,2,4,2
1497,0,0,0,2,0,0
1502,1,14,0,51,0,0
1504,0,1,0,1,0,0
1505,0,0,0,0,14,0
1510,1,0,0,0,0,0
1515,1,0,1,0,0,0
1517,0,1,0,2,0,0
1520,0,326,0,2,2,1
1525,0,0,0,1,0,0
1529,0,0,0,3,0,0
1532,2,1,0,20,0,0
1547,1,0,0,4,0,0
1548,0,0,0,1,0,0
1561,0,0,0,3,0,0
1571,0,1,0,1,0,0
1579,2,1,0,7,1,0
1580,0,0,1,3,0,0
1581,1,0,0,0,0,0
1582,0,0,0,3,0,0
1583,0,0,0,1,0,0
1587,0,0,0,1,0,0
1588,0,0,0,2,0,1
1589,0,1,0,2,21,21
1590,1,7,1,4,563,394
1596,0,0,0,121,0,1
1597,0,0,0,1,0,0
1598,0,0,0,202,0,0
1599,0,0,240,4,0,0
1601,0,0,0,4,0,0
1605,0,28,0,379,0,1
1606,0,0,0,2,0,0
1614,0,0,0,2,0,0
1618,0,0,0,1,0,0
1622,5,390,2,4832,1,2
1623,1,0,0,0,0,1
1624,0,0,0,7,0,0
1629,0,0,0,1,0,0
1632,0,0,0,2,0,0
1633,0,0,0,1,0,0
1639,0,0,0,0,0,1
1642,0,1,0,2,0,0
1648,0,1,0,0,0,0
1655,28,0,0,0,0,0
1656,11,0,0,0,0,0
1660,0,2,1,1,64,6
1661,0,2,0,0,1,0
1697,4,0,0,0,0,0
1705,2,0,0,0,0,0
1717,1,1,0,0,0,2
1719,0,0,0,1,0,0
1736,0,2,0,6,0,0
1744,2,1,1,0,1,0
1747,4352,28102,2531,826,13557,12425
1748,0,1,0,0,0,0
1749,1,1,0,0,0,0
1750,0,2,0,0,1,1
1766,0,1,0,0,0,0
1773,1,0,0,0,0,0
1774,0,1,0,0,0,1
1781,0,0,0,0,0,1
1784,0,0,0,1,0,0
1796,0,0,0,0,1,0
1799,0,1,0,0,0,0
1824,0,0,0,0,1,1
1828,23,0,7,4,21,17
1833,0,0,0,43,0,0
1874,0,1,0,0,0,0
1886,0,0,0,1,0,0
1890,0,0,0,4,0,0
1971,0,0,0,7,0,0
1993,0,0,0,0,1,0
2021,0,0,0,5,0,0
2026,2,0,0,0,0,0
2041,1,0,0,0,0,0
2047,28,0,0,0,86,2
2096,0,0,0,1,0,0
2111,1,0,0,0,0,0
2155,0,0,0,1,0,0
2325,0,1,0,1,0,0
2336,0,0,0,1,0,0
2342,4,0,0,0,0,0
2377,0,1,0,0,0,0
2738,0,0,0,4,0,17
2748,0,1,0,2,0,0
2751,0,0,0,1,0,0
2756,427,0,2,1,0,0
9606,7467,6864,4237,3417,4851,9192
10090,11,34,8,140,19,25
13035,2,0,0,0,0,0
13160,0,103,35,2,80,1
13373,3,3,0,113,2,2
13689,17,1,0,1,3,4
13690,1,0,0,0,0,0
28035,1,22,1,0,4,4
28037,51,0,1,1,155,289
28038,0,0,1,3,0,0
28090,0,0,2,0,0,0
28092,1,1,0,632,0,0
28094,0,0,0,4,0,0
28095,4,3,5,26,2,1
28097,1,0,1,0,1,2
28104,0,0,0,2,10,0
28113,0,0,0,2,0,0
28116,2,0,0,71,0,0
28118,0,4,0,188,0,0
28119,0,0,0,1,0,0
28127,31,13,0,10,1,0
28128,1,2,0,1,0,0
28129,0,37,0,147,0,11
28131,2,2,0,14,0,6
28132,243,0,1,5,32,0
28133,0,1,0,3,186,0
28135,1,0,0,1,0,14
28137,0,0,0,2,0,0
28188,0,0,0,1,0,0
28447,0,1,0,3,0,0
28449,0,0,0,0,5,0
28450,10,11,10,342,10,7
28885,0,0,0,2,0,0
28901,0,0,0,2,0,0
29314,0,1,0,0,0,0
29347,0,0,0,95,0,0
29375,1,216,1,241,0,0
29378,0,0,0,0,0,13
29379,3,3,0,1,2,583
29380,36,89,3,2,24,67
29382,0,4,0,3,3,335
29384,0,0,0,0,1,2
29385,0,1,0,0,0,2
29388,21,418,165,9,664,2239
29389,2,0,0,5,0,0
29391,1,2,3,1,10,1058
29394,0,1,0,2,0,0
29397,0,0,0,1,0,0
29430,0,1,0,1,0,0
29447,25515,148,1690,271,1568,57
29448,4,0,0,0,1,0
29459,0,0,0,0,1,0
29461,3,2,0,0,1,8
29466,2,1,2,0,206,0
29486,0,0,0,2,0,0
29491,0,0,0,1,0,0
29533,0,0,39,0,14,0
29539,0,0,0,1,0,0
29562,1,0,0,0,0,0
29575,0,0,0,2,0,0
29581,69,37,297,52,250,205
31963,0,0,0,6,0,1
31964,0,0,0,1,0,0
31965,0,0,0,1,0,0
32001,0,0,0,2,0,0
32002,31,41,70,126,0,0
32009,1,1,0,0,0,1
32062,0,0,0,1,0,0
33010,9,10,395,0,124,0
33011,10,3750,710,8,1419,11
33013,0,1,0,0,0,0
33028,8,24,2,0,8,16
33033,152,1,1,1,441,1
33035,0,8,0,40,0,0
33037,0,0,0,0,0,2
33038,0,35,0,291,0,2
33039,0,10,0,86,0,0
33043,1,27,0,98,1,0
33046,0,0,0,0,0,2
33050,14,0,29,1,0,15
33051,120,1,1,1,0,75
33059,0,0,1,3,0,0
33887,1,0,0,0,0,0
33888,0,0,0,1,0,0
33889,0,0,0,0,0,1
33905,0,0,0,1,0,0
33936,1,0,0,0,0,0
33946,1,0,0,1,0,1
33959,0,1,1,436,0,1
33968,0,1,0,0,0,0
33970,0,1,0,5,0,0
33987,4,0,0,0,0,0
34004,0,0,0,2,0,0
34070,0,0,0,2,1,1
34071,0,0,1,4,0,0
34073,50044,22594,44592,6753,21897,49461
34085,0,1,0,1,1,0
34087,0,0,0,1,0,34
34105,1,0,0,0,0,0
35621,1,0,0,3,0,0
35790,13,1,3,0,2,0
35814,0,0,0,12,0,0
35818,0,1,0,0,0,0
35841,177,0,0,1,0,0
36745,0,5,0,0,0,0
36808,1,0,0,0,0,0
36822,0,0,0,0,1,0
36835,0,1,0,9,6,0
36863,22,1,7,2,2,5
37448,2,0,7,1,0,0
37482,2,0,0,1,1,0
37734,0,2,0,16,0,0
37762,4,0,2,2,1,0
37923,1,0,0,0,0,0
37927,1,1,0,0,0,1
37928,0,1,0,0,1,1
37930,0,0,0,1,0,0
38289,3,0,0,0,0,0
38290,0,1,0,0,0,0
38301,13,1,0,0,0,0
38303,0,2,1,0,0,0
38304,1,0,0,0,0,0
38323,0,0,0,0,0,2
38875,0,4,0,2,0,0
39485,0,9,0,31,0,0
39486,0,5,0,46,0,0
39488,0,2,0,107,2,0
39491,0,4,0,28,89,0
39496,0,0,0,4,0,0
39645,0,0,0,0,1,3
39777,1,0,1,0,149,3
39778,0,0,0,0,6,0
39950,3,1,0,2,189,2
40041,0,0,0,4,0,0
40137,2,0,0,0,1,3
40214,0,37,0,4,0,2
40324,134,3,8,33,214,1112
40477,181,2,23,2,5,0
40545,0,0,0,387,0,0
41170,0,0,0,0,0,1
41276,1,0,1,1,1,0
41899,0,0,1,0,0,0
41977,0,1,0,24,2,0
42256,1,0,0,0,0,0
42443,0,0,0,1,0,0
42858,0,0,0,219,0,0
42881,0,0,0,0,0,1
42897,0,0,0,1,0,0
43057,0,0,0,0,3,0
43617,0,0,0,0,21,0
43675,0,0,1,0,53,102
43765,0,36,0,0,0,231
43767,1,0,0,0,0,0
43768,2,0,1,0,1,0
43769,0,0,0,0,0,1
43770,62,0,0,0,0,3
43771,0,0,0,1,0,0
44008,1,1,0,4,0,0
44009,0,0,0,8,0,0
44574,0,0,0,27,0,0
44577,0,0,0,4,0,0
44688,0,2,0,0,0,0
45254,0,1,0,16,9,0
45363,0,0,0,1,0,0
45462,0,0,0,1,0,0
45668,0,1,0,2,0,0
45851,1,224,0,335,0,0
45972,1,3,1,0,1,6
46124,2,1,0,1,3,652
46125,0,0,0,3,0,0
46126,0,5,0,2,3,4
46127,1,1,0,0,0,2
46163,0,0,0,1,0,0
46234,3,0,0,0,0,0
46503,0,2,0,21,0,0
46506,0,0,0,1,0,0
47312,1,0,0,0,0,0
47421,2,0,1,16,0,1
47466,12,0,0,0,1,0
47671,0,1,0,21,0,1
47678,0,0,0,20,0,0
47770,0,0,0,126,0,0
47871,0,0,0,0,2,0
48664,0,0,1,0,0,0
49283,0,0,0,1,0,0
51101,0,1,0,0,0,0
51173,1,0,0,0,0,0
51515,0,10,0,1,0,0
51663,0,0,0,1,0,0
51665,49,0,0,0,0,0
51669,0,0,0,20,0,0
52584,0,0,0,1,0,0
52694,0,0,0,1,0,0
52771,0,0,0,1,0,0
52773,0,0,0,0,8,1
52774,0,2,0,0,0,0
53344,2,4,0,0,1,4
53345,0,1,0,2,0,0
53346,0,7,0,3,0,0
53358,2,0,0,0,0,0
53374,2,17,29,0,0,0
53442,0,0,0,1,0,0
53458,0,0,0,0,1,0
53522,0,0,0,1,0,0
54006,0,0,0,0,1,0
54736,0,0,0,1,0,0
54913,1,0,0,0,0,0
55395,1,1,2,0,0,3
55508,1,27,100,2,63,122
56110,2,0,0,0,0,0
56426,0,0,0,0,0,2
56448,0,0,2,0,0,0
56458,0,0,2,0,0,17
56956,0,0,0,1,0,0
57045,0,0,0,1,0,0
57706,1,0,0,1,0,0
57743,0,0,0,1,0,0
57975,11,4,4,53,4,7
58712,0,0,0,2,0,0
59201,0,0,0,3,0,0
59374,1,0,0,0,0,0
59561,0,35,0,0,0,0
59779,3,0,0,72,0,0
59893,0,0,0,0,0,2
59922,3,0,0,0,0,0
59932,0,0,1,0,0,0
60520,0,0,0,1,3,1
60550,13,18,17,65,13,7
60552,1,7,4,2,7,2
61015,0,0,0,0,0,1
61592,1,0,0,0,153,0
61645,2,0,0,1,0,0
64104,1,1,0,1,1,0
64187,0,0,10,0,0,8
65058,1,0,0,0,0,0
65393,0,2,0,0,0,0
65656,1,0,1,21,2,2
65958,0,0,0,1,0,0
66228,0,0,0,0,1,0
66692,0,1,0,0,0,0
67304,0,0,0,0,0,1
68892,3,1,0,0,175,1
68895,0,0,2,0,2,4
69218,0,0,0,1,0,0
69395,2,0,0,5,1,0
69665,8,0,0,13,2,1
69666,5,0,25,1,3,2
69823,0,0,0,1,0,0
69966,2,0,0,2,0,1
69967,2,0,0,0,0,0
70258,0,1,0,0,0,0
71237,0,0,0,14,0,0
71452,0,0,0,2,0,0
72000,0,0,0,0,108,0
72026,0,1,0,0,0,0
72407,0,0,0,1,0,0
72758,1,71,7,1,67,150
73780,0,0,0,1,0,0
74329,0,0,4,0,5,2
74426,0,0,0,373,0,1
75105,0,0,0,2,0,0
75659,1,0,76,2,0,0
76114,0,0,0,14,0,0
76115,1,0,0,3,0,0
76116,0,0,0,2,0,0
76123,0,1,0,2,0,0
76259,0,1,1,0,1,0
76731,2,2,13,0,3,0
76859,0,0,0,1,1,0
76860,0,0,0,1,0,3
76862,1,0,0,0,0,0
76947,4,0,0,0,0,2
77095,0,1,0,11,0,0
78535,0,0,1,2,1,3
78587,5,0,0,1,3,7
79604,0,0,0,3,0,0
80866,232,144,1145,290,467,1292
80867,1,0,25,1,2,1
80869,0,0,3,3,0,0
80878,2,1,4,5,0,2
81408,0,0,0,1,0,0
81460,0,3,0,0,0,0
81479,19,9,22,5,10,24
81947,0,1,0,20,1,0
82135,0,0,0,6,0,0
82348,1469,16,57,12,76,7
82541,1,0,0,1,0,0
82633,1,1,1,0,1,4
82654,51,7,3,44,4,0
82801,0,0,0,1,0,0
82803,0,0,0,4,0,0
83263,1,0,0,0,0,0
83265,0,0,0,0,11,1
83333,0,1,0,4,0,0
83334,0,0,0,3,0,0
83451,0,0,0,0,0,1
83617,0,0,23,0,0,2
84022,0,0,0,1,0,1
84032,0,33,0,0,0,0
84110,1,0,0,107,0,0
84112,0,0,0,52,0,0
84135,0,1,0,2,190,34
84595,0,0,0,0,0,1
85698,89,20,34,85,0,0
86040,1,0,1,0,0,1
86106,5,0,0,0,1,0
86188,0,0,0,1,0,4
86416,0,1,0,1,0,0
86663,0,1,0,1,0,0
86665,4,0,0,0,0,0
87541,1,0,0,0,0,0
87883,5,0,2,0,1,1
88431,0,5,0,20,0,0
88688,91,0,2,109,2,1
89014,1,1,0,4,0,0
89093,0,0,0,3,0,0
89152,0,4,0,9,0,0
89153,0,10,0,15,0,0
90244,0,0,1,85,0,0
90245,1,5,0,877,1,0
90370,0,0,0,1,0,0
90371,0,0,0,1,0,0
91891,0,1,0,0,0,0
92645,0,0,0,1,0,0
92647,0,0,0,1,0,0
93061,1,1,0,0,0,0
93064,10,0,0,0,0,11
93218,0,0,0,1,0,0
93219,0,0,0,1,0,0
93220,0,0,0,1,0,0
93221,0,0,0,6,0,0
94122,1,0,0,0,0,0
94132,2,1,3,113,0,4
94138,0,1,0,0,0,5
94624,0,0,1,4,0,0
94625,0,0,1,0,0,2
95486,245,216,183,104,231,109
96773,0,0,0,5,0,0
97138,0,17,0,108,0,0
97478,0,0,0,0,2,0
98228,1,0,0,0,0,0
98360,0,0,0,1,0,0
99598,37,0,0,3,1,0
99807,1,0,0,0,0,0
100225,0,1,0,4,0,0
100886,5,1,0,1,0,0
102684,0,0,0,2,1,0
102862,1,0,0,0,0,0
103690,2,0,0,0,0,0
103733,0,0,0,0,1,0
103810,0,2,0,0,0,0
103816,1,0,0,5,0,0
104268,0,0,0,2,0,0
104628,0,0,0,1,0,0
104663,0,0,0,0,0,1
105219,0,0,2,0,0,3
105841,0,20,0,38,0,0
106370,0,1,0,0,0,0
106590,2,0,3,11,5,4
106592,0,0,0,0,1,0
106634,0,1,0,0,0,0
106654,0,0,0,1,1,0
107819,0,2,0,6,0,0
108981,0,1,0,0,0,0
109328,0,0,0,0,0,1
110321,0,0,0,0,1,1
110937,0,0,0,0,4,0
111780,0,0,1,0,0,0
111781,1,0,0,0,0,0
111831,1,0,0,5,0,4
113107,3,0,0,8,20,7
114186,1,1,2,1,0,2
114527,0,238,0,42,3,0
114528,0,3,0,3,4,0
114615,24,0,28,3,11,19
115808,6,0,2,0,2,5
115981,0,0,0,1,0,0
116090,0,0,0,2,0,0
118060,0,0,0,9,0,0
118163,0,1,0,0,0,0
119206,0,0,0,1,0,0
119219,0,0,0,5,0,1
119602,0,0,0,7,0,0
120107,0,0,6,0,0,0
121292,1,0,0,0,0,0
121428,1,0,19,0,0,0
121719,0,0,1,0,0,1
128780,0,0,93,0,2,2
128785,0,0,0,0,0,15
129338,1,0,0,0,0,0
129394,0,0,1,0,0,1
131080,1,0,0,2,0,0
132604,1,0,0,0,0,0
134034,0,0,0,0,0,3
134287,0,0,0,2,0,0
134875,1,0,2,0,1,2
135461,1,0,0,1,0,1
135727,0,0,0,2,0,0
135740,0,0,0,1,1,0
136609,0,1,0,0,0,0
137591,0,0,0,1,0,0
137732,0,0,0,2,0,139
138532,0,0,0,1,0,0
140098,0,0,0,4,0,0
141389,1,0,0,0,0,0
143232,0,0,0,0,0,1
143495,0,0,0,9,0,0
144183,0,0,9,0,0,2
144184,0,0,46,1,0,0
145391,0,24,0,0,0,1
146827,3,0,0,0,0,0
147206,1,0,0,388,0,1
147645,1,0,0,0,0,0
149016,0,0,0,5,0,0
150055,1,0,0,2,0,2
151416,20,2,0,0,19,1
151783,1,1,0,2,0,3
152331,0,0,0,2,0,0
152480,6,9,7,7,9,3
152500,2,2,0,15,0,1
152682,0,0,0,0,0,12
153151,0,1,0,4,0,0
153491,0,1,0,2,9,0
153493,0,1,0,20,1,0
154046,1,9,0,186,0,0
155085,0,2,0,0,0,0
155866,0,0,0,2,0,0
155892,4,0,0,2,0,0
156976,5,0,0,0,0,12
156978,6,0,0,0,0,15
158823,0,0,0,1,0,0
158836,1,0,0,4,0,0
158841,1,0,0,0,0,0
158877,1,0,0,0,0,0
158899,0,0,3,1,0,0
160453,0,0,0,1,0,0
160699,0,0,0,0,1,0
160791,1,0,0,0,0,1
160825,1,0,93,6,2,2
161895,18,0,0,0,0,1
161896,6,0,0,0,0,2
161899,28,0,0,0,0,0
162156,0,0,0,37,0,0
162209,0,1,0,0,0,1
162426,0,53,0,2,0,0
163359,0,0,0,0,0,1
163604,1,0,0,1,0,0
164330,0,0,0,1,0,0
164608,5,1,14,0,0,18
164759,0,0,0,0,1,0
165435,0,0,137,0,80,0
165694,0,0,0,0,0,2
166485,0,0,0,7,0,0
166486,15,19,0,10,0,0
167972,0,0,0,2,0,0
168172,0,0,0,1,0,0
168471,0,0,0,0,1,0
168807,0,0,0,17,0,0
168935,0,0,0,0,3,2
169430,15,7,11,2,4,33
169435,0,12,0,0,0,0
169480,0,0,0,0,1,0
169679,0,3,0,0,0,0
169760,0,2,0,0,0,0
170573,0,7,0,0,1,0
171865,0,0,0,0,0,1
174587,5,0,0,1,0,0
176102,1,0,0,0,0,0
176279,16,38,0,1,12,34
176280,5,26,0,2,5,8
179408,12,0,0,0,0,0
179636,2,0,0,12,0,0
179879,2,1,1,1,4,0
180282,37,13,73,32,34,76
180400,28,5,67,0,0,38
180850,1,0,0,0,0,0
181655,0,0,0,0,1,0
182337,1,0,0,0,0,0
185007,1,0,0,5,0,0
185008,0,18,0,119,0,0
185448,0,1,0,0,1,0
185951,3,0,0,0,3,2
186490,6,0,0,0,0,0
187029,1,0,0,0,0,0
187101,3,0,0,0,0,0
187304,0,1,0,0,0,0
187491,0,0,0,0,0,60
188913,0,0,0,0,0,30
188932,0,0,0,0,0,3
189381,2,0,0,0,0,1
189665,0,0,0,2,1,0
189691,2,0,0,0,0,0
190146,0,1,0,0,0,0
190721,617,248,510,142,508,1190
191302,1,1,0,0,0,10
192843,0,0,1,0,0,1
192955,0,0,0,2,0,0
194196,0,0,0,3,0,0
195102,0,0,0,2,0,0
195105,0,0,1,1,49,1
197614,0,0,0,20,1,0
198215,0,0,0,1,0,0
199310,0,0,0,4,0,0
199591,0,0,0,0,0,1
199683,2,0,1,2,0,0
201828,0,0,0,0,0,1
202951,0,1,0,0,1,0
202956,0,0,0,0,0,45
203275,0,1,0,10,0,0
204525,1,1,0,0,0,47
204527,0,0,0,1,0,120
206506,0,1,0,0,0,0
207340,0,0,1,0,0,46
207559,0,0,0,1,0,0
207745,5,3,4,0,0,5
208199,1,0,0,0,0,0
208348,0,0,0,0,0,1
208479,0,110,0,126,0,0
208962,1,0,0,28,0,0
212042,1,0,0,0,0,0
213615,64,1,4,2,2,0
214326,0,1,7,2,0,0
214473,1,5,0,0,1,3
214851,1,3,0,6,275,0
214856,0,0,0,2,0,0
215691,0,0,0,0,19,0
216592,0,0,0,1,0,0
216778,0,0,80,0,0,0
216963,0,0,0,4,0,0
217203,17,2,11,8,0,0
217204,20,6,12,24,0,0
218284,0,1,0,0,0,0
221352,0,0,1,0,0,0
222891,6,0,0,1,0,0
223188,5,2,4,1,2,5
223919,0,76,1,0,0,0
223967,168,1,0,1,0,0
225991,14,3,19,12,4,8
225992,1,0,2,1,0,0
226185,0,0,0,4,0,0
226186,0,0,0,1,1,0
228410,0,0,0,1,0,0
228899,4,0,0,2,0,1
231049,0,0,0,2,0,0
234826,1,0,0,0,0,0
236753,0,0,0,2,0,0
237258,0,137,0,2,43,1
239935,0,0,0,17,0,0
240015,0,0,0,0,0,1
240016,0,0,0,1,0,0
240139,6,0,0,0,0,0
240292,4,0,0,0,1,0
240521,0,0,0,0,1,1
243160,0,0,0,4,0,0
243899,0,1,0,0,0,0
246195,0,0,0,0,0,2
246201,12,1,0,0,14,35
246432,0,1,0,0,0,1
246787,0,2,0,40,1,1
248315,0,0,0,0,1,0
251221,0,0,0,1,0,0
251229,10,0,1,1,1,0
252130,0,0,0,1,0,0
254247,0,0,0,1,0,0
254785,0,0,0,2,0,1
257314,0,0,0,7,0,0
257708,1,0,0,0,0,199
260554,0,0,0,3,0,0
260799,0,0,0,1,0,0
261292,1,0,0,70,0,0
263358,0,0,0,2,0,0
264199,15,0,0,0,1,1
264636,2,0,0,2,0,0
264731,1,0,0,4,0,0
265072,0,0,0,8,0,0
265293,1,2,1,0,1,1
266062,0,0,1,0,0,2
266117,0,0,0,0,0,1
266265,0,0,0,6,0,0
266748,0,2,32,0,0,0
266749,0,0,2,0,0,0
267128,0,0,2,0,0,1
267212,110,0,0,0,0,1
267608,1,0,1,0,1,1
267747,41,359,20,13,158,151
269673,3,0,0,0,1,0
270351,1,0,0,15,4,0
271865,0,0,0,0,0,3
271881,0,0,0,0,3,0
272123,6,0,2,0,2,0
272556,0,0,0,0,1,0
272562,0,0,0,1,0,0
272622,0,1,0,0,0,0
273036,3,4,0,0,1,2
273068,1,3,0,2,0,0
273677,0,2,0,0,0,0
279058,0,0,25,4,2,1
279113,0,0,2,0,0,0
279808,0,1,1,0,2,0
280333,1,0,0,0,0,0
281362,0,0,0,40,0,0
282217,347,183,312,72,175,415
282402,0,1,0,4,0,19
283734,8,27,2,7,2,11
283878,0,1,0,0,0,0
285578,0,0,0,4,0,0
285983,0,0,0,1,0,0
286783,0,0,0,3,0,0
288004,0,0,0,2,0,0
290335,0,0,0,4,0,0
290402,0,3,0,0,0,0
291644,0,0,0,11,0,0
291645,0,0,0,5,1,0
292415,0,0,0,3,0,0
292564,0,0,0,2,0,0
292800,1,66,0,99,0,0
292913,1,0,5,0,1,6
293050,0,0,0,0,0,2
293387,7,0,0,1,0,0
293826,0,0,0,1,0,0
295405,0,0,0,4,0,0
296199,0,0,0,1,0,0
296544,0,0,33,0,0,0
296591,5,1,6,2,4,4
298654,0,0,0,0,1,0
298708,28,0,0,1,0,12
299583,1,0,1,1,1,1
299767,0,0,0,3,0,0
300028,0,0,0,0,0,1
301301,2,0,0,49,0,0
301953,0,0,0,1,0,0
302167,0,0,0,1,0,0
304207,0,0,0,1,0,0
307486,0,1,1,118,1,1
308354,1,2,0,1,0,2
309801,0,0,0,1,0,0
309803,0,0,0,1,0,0
310581,1,0,2,0,1,0
311182,0,0,1,102,1,2
311230,2,0,1,0,0,4
311231,0,0,0,1,0,0
314315,0,0,9,0,0,0
314722,0,0,0,0,0,20
316067,0,0,0,0,1,0
316276,0,0,0,0,0,2
316435,0,0,0,3,0,0
317655,28,1,70,0,0,61
320497,0,0,0,0,0,2
321327,582,2,29,5,32,2
321332,0,0,0,1,0,0
321983,0,0,0,5,0,0
321984,0,0,0,0,0,2
322009,1,0,0,0,0,0
322095,0,0,0,0,1,0
322159,8,0,0,0,1,1
322509,0,1,0,0,0,0
323097,0,0,1,0,0,0
324602,0,0,0,1,0,0
324831,0,0,0,1,0,0
326523,0,0,0,1,0,0
327575,0,0,0,0,1,0
328812,0,3,0,12,0,0
