taxID,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode10,barcode12,barcode13,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24
2054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2748,11,11,16,3,21,9,6,0,0,0,0,0,7,2,8,6,5
2751,3,3,10,5,5,4,2,0,0,0,0,0,0,5,0,1,0
2756,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0
9606,2,1,3,1,0,1,1,1,0,0,0,0,0,3,0,1,1
10090,5442,14,41,14,22,5,23,0,0,0,0,0,5,5,15,17,10
13076,14,27,42,31,36,11,12,0,0,0,0,0,3,3,4,10,2
13160,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,103,0
13373,1,3,0,0,3,0,1,0,0,0,0,0,12,0,2,2,1
13689,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28031,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28035,6,8,8,0,1,0,0,0,0,0,0,0,7,30,16,24,12
28037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28038,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28090,0,1,0,0,0,0,1,2,0,0,0,0,9,273,0,0,0
28094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28095,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,5,0
28097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
28129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
28450,1,0,0,0,0,0,0,1,0,0,0,0,40,4,14,9,3
28901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29338,0,4,2,1,2,1,1,0,0,0,0,0,0,2,3,0,0
29341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29378,2,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0
29379,15,27,25,17,21,2,12,15,0,0,0,9,10175,24046,12,10092,11
29380,92,265,85,0,2,0,1,0,0,0,0,0,7,150,16,23,19
29382,2,5,4,0,0,0,0,0,0,0,0,0,1,2,2,2,0
29384,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
29385,2,2,1,0,2,0,0,0,0,0,0,0,3,10,13,20,1
29388,65,156,89,8,9,2,7,5,0,0,0,4,2297,15435,18,1382,2581
29389,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,3,0
29391,1,0,47,0,1,1,1,1,0,0,0,0,1,0,0,0,0
29394,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0
29397,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29430,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
29447,6,5,5,3,11,1,3,4,0,0,0,3,402,1051,4600,1167,5445
29448,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
29459,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
29461,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8
29519,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
29533,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
29539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0
29542,7,8,9,6,16,4,5,0,0,0,0,0,4,2,4,6,1
29562,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,2,0
29581,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,0
31964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32002,6469,1321,8699,2,4,2,2053,1,0,0,0,0,1814,0,0,1,2
32009,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,0
32062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33010,1,3,0,0,1,6,0,0,0,0,0,0,488,4,4,2,0
33011,6,11,3,6,4,13,2,3,0,0,0,1,4591,3661,9,2,10
33028,62,104,46,0,0,0,0,1,0,0,0,0,2,45,4,6,8
33033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254,0
33037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
33040,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1,0
33043,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1
33046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33050,0,5,0,0,2,0,4,0,0,0,0,0,2,7,0,0,0
33051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33932,21,64,40,69,74,22,84,0,0,0,0,0,11,13,19,16,11
33934,3,6,3,5,8,2,6,0,0,0,0,0,0,1,0,11,2
33936,6,27,27,20,60,11,15,0,0,0,0,0,1,2,6,11,7
33938,1,4,4,2,6,1,2,0,0,0,0,0,1,0,0,0,0
33940,6,17,17,15,20,8,15,0,0,0,0,0,6,0,1,7,1
33941,5,3,4,7,5,2,3,0,0,0,0,0,0,1,2,1,1
33945,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
33959,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0
33970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33987,366,835,1085,798,1424,515,710,1,0,0,0,1,151,153,370,302,234
34004,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0
34007,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
34021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34073,3842,231,7,9,197,1,156,3,0,0,0,2,3289,1113,3786,1823,1139
34085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
35787,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35814,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35841,192599,369282,477251,331797,626746,219840,313227,383,1,1,0,195,59224,50059,133891,123878,91586
36822,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36835,0,3,1,1,1,0,0,0,0,0,0,0,1,1,1,3,0
36839,1,0,1,0,3,1,0,0,0,0,0,0,1,0,1,0,0
36845,11,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
37332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37448,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37482,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
37762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37928,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
38284,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
38289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38303,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
38875,9,21,21,20,28,13,17,0,0,0,0,0,4,7,12,4,4
39486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0
39491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
39496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39950,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40137,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,5
40214,0,2,0,0,3,0,0,0,0,0,0,1,2,1128,0,1,0
40324,6797,33,21,11,32,28,18,4,0,0,0,1,6,4,8,9,6
40477,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
40480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41899,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0
41977,6,2,5,0,5,4,1,1,0,0,0,0,0,0,0,2,0
